FID_multir,esrignss_l,esrignss_1,Habitat,Tree,distance,ORIG_FID,Buff_Names,FID_nny_nh,ComID,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,FType,FCode,Shape_Leng,Shape_Le_1,Shape_Area
346,44.58636193710,-75.13969944150,,,0.30900000000,2,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1941.02909953000,17989.21666260000
358,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,0.30900000000,14,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1483.42503358000,13618.69991910000
361,44.42466295600,-75.10299293150,Deciduous,Black ash,0.30900000000,17,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1437.26591590000,17321.10845370000
362,44.42395043080,-75.10330530910,Deciduous,Sugar maple,0.30900000000,18,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,875.84098860600,14928.32236480000
366,44.58563953820,-75.13487741990,Deciduous,American beech,0.30900000000,22,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,958.93911810500,9653.09553700000
367,44.58656520780,-75.13797004730,Deciduous,Black ash,0.30900000000,23,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2053.19510373000,21243.13226610000
368,44.58636685230,-75.13967654950,Deciduous,Black ash,0.30900000000,24,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1935.76071215000,17974.12791010000
376,44.40598739010,-75.06860929130,Mixed,Red maple,0.30900000000,32,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,370.28899710600,1527.61718360000
378,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.30900000000,34,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1055.99941543000,15609.69080740000
382,0.00000000000,0.00000000000,Deciduous,Beech?,0.30900000000,38,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1899.38530976000,17784.24892820000
383,44.58660425070,-75.13513526790,Other,Aspen,0.30900000000,39,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1745.50034484000,17489.91889660000
384,44.58541754210,-75.13446258230,Deciduous,Cherry,0.30900000000,40,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,628.51676792100,6175.71656835000
385,44.58523412240,-75.13551538350,Deciduous,Beech,0.30900000000,41,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1198.38757441000,11868.71027510000
386,44.58362657010,-75.13783552980,Evergreen,Hemlock,0.30900000000,42,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,456.08893062000,4499.00040219000
387,44.58404756300,-75.13902815970,Other,,0.30900000000,43,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,820.06662971300,6860.97016195000
388,44.58325827700,-75.13975391680,Evergreen,,0.30900000000,44,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,233.78844807000,1547.42298247000
389,44.58301844800,-75.14086813790,Other,Sugar Maple,0.30900000000,45,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,247.33504404300,1697.14299768000
391,44.58415298430,-75.14852186270,Other,Cherry,0.30900000000,47,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1288.50651157000,10343.35177840000
392,44.58422642970,-75.14468004700,Deciduous,,0.30900000000,48,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1113.78360610000,6794.97750935000
393,44.58301699440,-75.14469244180,Other,Cherry,0.30900000000,49,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,156.42240013600,1027.65713442000
394,44.58359071690,-75.14245502240,Other,White Pine,0.30900000000,50,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,835.12103813000,5874.75279543000
395,44.58383552700,-75.14704252400,Deciduous,,0.30900000000,51,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,692.14388185800,4398.61090062000
396,44.58545728760,-75.14831077780,Deciduous,Red maple,0.30900000000,52,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2537.36649660000,19709.41829900000
397,44.58551557810,-75.14842513820,Deciduous,White ash,0.30900000000,53,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2538.27874453000,19719.56589360000
398,44.58665928830,-75.14824589760,Mixed,Hackberry,0.30900000000,54,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2481.58208962000,19869.32940680000
399,44.58497274590,-75.14787524510,Other,,0.30900000000,55,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2070.05587195000,14798.93699040000
409,44.41868831060,-75.07125604550,Deciduous,Basswood,0.30900000000,65,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1017.26623754000,14667.10306140000
414,44.58565364190,-75.13466315200,Deciduous,Red maple,0.30900000000,70,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,932.92794233400,8085.23192680000
415,44.58647810480,-75.13802592170,Deciduous,Red maple,0.30900000000,71,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2036.22565601000,20929.99885370000
416,44.58636897780,-75.13969073110,Deciduous,Black ash,0.30900000000,72,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1935.74440722000,17962.18356010000
417,44.58663326080,-75.14825170130,Evergreen,Hackberry,0.30900000000,73,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2494.03717174000,19937.22678660000
418,44.58611715710,-75.14874195310,Deciduous,White ash,0.30900000000,74,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2791.85536478000,23930.79253790000
420,44.58567049220,-75.13465554420,Deciduous,T-post,0.30900000000,76,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,951.82049110100,8199.58101470000
421,44.58638972840,-75.13972616950,,,0.30900000000,77,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1925.85724957000,17872.08120090000
422,44.58890135660,-75.13497470520,Oldfield,T-post,0.30900000000,78,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,755.45801751100,6594.82320911000
423,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,0.30900000000,79,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1166.45147100000,11539.98558630000
424,44.58408826850,-75.13597643530,Mixed,Red maple,0.30900000000,80,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,531.72508757400,5388.34892212000
425,44.58349765750,-75.13754532680,Evergreen,Hemlock,0.30900000000,81,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,402.90312732800,3959.09321974000
426,44.58372887230,-75.14129606080,Evergreen,Black cherry,0.30900000000,82,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,756.33823909900,5123.05390134000
427,0.00000000000,0.00000000000,,,0.30900000000,83,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,131.68833727800,270.39743466600
431,44.58649600190,-75.13796344240,Deciduous,Silver maple,0.28200000000,1,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1820.61295953000,17580.20507680000
432,44.58636193710,-75.13969944150,,,0.28200000000,2,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1833.95774221000,17183.91062620000
444,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,0.28200000000,14,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1359.46089923000,12320.00630560000
447,44.42466295600,-75.10299293150,Deciduous,Black ash,0.28200000000,17,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1074.82119590000,12489.03967000000
448,44.42395043080,-75.10330530910,Deciduous,Sugar maple,0.28200000000,18,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,788.86659239100,13418.73978660000
452,44.58563953820,-75.13487741990,Deciduous,American beech,0.28200000000,22,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,757.95816726400,7078.74444308000
453,44.58656520780,-75.13797004730,Deciduous,Black ash,0.28200000000,23,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1886.74298018000,18180.68698320000
454,44.58636685230,-75.13967654950,Deciduous,Black ash,0.28200000000,24,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1833.61896149000,17236.72519750000
462,44.40598739010,-75.06860929130,Mixed,Red maple,0.28200000000,32,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,43.54288209380,40.47538925400
464,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.28200000000,34,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,805.97142615800,13608.37175210000
468,0.00000000000,0.00000000000,Deciduous,Beech?,0.28200000000,38,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1811.75722944000,17061.83924760000
469,44.58660425070,-75.13513526790,Other,Aspen,0.28200000000,39,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1589.40611257000,14863.44308990000
470,44.58541754210,-75.13446258230,Deciduous,Cherry,0.28200000000,40,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,529.77915330600,4800.73235507000
471,44.58523412240,-75.13551538350,Deciduous,Beech,0.28200000000,41,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1003.15602810000,9439.34737261000
472,44.58362657010,-75.13783552980,Evergreen,Hemlock,0.28200000000,42,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,372.50568947800,3541.07576134000
473,44.58404756300,-75.13902815970,Other,,0.28200000000,43,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,657.68447227900,5405.93423629000
474,44.58325827700,-75.13975391680,Evergreen,,0.28200000000,44,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,143.47782702400,670.66838711200
475,44.58301844800,-75.14086813790,Other,Sugar Maple,0.28200000000,45,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,163.31583209400,917.41365814600
477,44.58415298430,-75.14852186270,Other,Cherry,0.28200000000,47,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1023.02197358000,8545.40336062000
478,44.58422642970,-75.14468004700,Deciduous,,0.28200000000,48,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,828.73635720100,5912.30285716000
479,44.58301699440,-75.14469244180,Other,Cherry,0.28200000000,49,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,86.83464941600,248.81714193500
480,44.58359071690,-75.14245502240,Other,White Pine,0.28200000000,50,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,664.90694764500,4726.78043441000
481,44.58383552700,-75.14704252400,Deciduous,,0.28200000000,51,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,444.55556920400,2810.48611389000
482,44.58545728760,-75.14831077780,Deciduous,Red maple,0.28200000000,52,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2080.33551794000,16065.28786680000
483,44.58551557810,-75.14842513820,Deciduous,White ash,0.28200000000,53,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2150.93505382000,16611.10633530000
484,44.58665928830,-75.14824589760,Mixed,Hackberry,0.28200000000,54,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2247.66684559000,18077.09340090000
485,44.58497274590,-75.14787524510,Other,,0.28200000000,55,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1529.26060024000,11156.52194810000
495,44.41868831060,-75.07125604550,Deciduous,Basswood,0.28200000000,65,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,864.56576642400,13154.80380570000
500,44.58565364190,-75.13466315200,Deciduous,Red maple,0.28200000000,70,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,630.91622019000,6313.39669756000
501,44.58647810480,-75.13802592170,Deciduous,Red maple,0.28200000000,71,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1865.49894833000,17599.54917720000
502,44.58636897780,-75.13969073110,Deciduous,Black ash,0.28200000000,72,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1831.94872901000,17208.57899470000
503,44.58663326080,-75.14825170130,Evergreen,Hackberry,0.28200000000,73,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2255.52191844000,18140.77988150000
504,44.58611715710,-75.14874195310,Deciduous,White ash,0.28200000000,74,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2588.20681749000,21171.14436930000
506,44.58567049220,-75.13465554420,Deciduous,T-post,0.28200000000,76,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,631.57107911000,6338.87101879000
507,44.58638972840,-75.13972616950,,,0.28200000000,77,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1821.52830625000,16950.91899360000
508,44.58890135660,-75.13497470520,Oldfield,T-post,0.28200000000,78,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,674.84619768400,5576.22062273000
509,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,0.28200000000,79,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1072.20783002000,10305.10365510000
510,44.58408826850,-75.13597643530,Mixed,Red maple,0.28200000000,80,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,444.90906864000,4706.86469944000
511,44.58349765750,-75.13754532680,Evergreen,Hemlock,0.28200000000,81,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,319.41729171500,3061.04877068000
512,44.58372887230,-75.14129606080,Evergreen,Black cherry,0.28200000000,82,erdo F min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,558.78791963300,3655.20336253000
57,0.00000000000,0.00000000000,Deciduous,Sugar maple,3.52300000000,57,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
19,44.44092514460,-75.07257740550,Deciduous,Sugar maple,3.52300000000,19,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
3,44.44093078450,-75.07257541830,Deciduous,Sugar maple,3.52300000000,3,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
16,44.44020994750,-75.07366055010,Deciduous,Yellow birch,3.52300000000,16,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
56,44.44025583400,-75.07361533620,Deciduous,Sugar maple,3.52300000000,56,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
5,44.44034226410,-75.07367510420,Deciduous,,3.52300000000,5,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
165,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,1.38200000000,79,pepe min,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1034.42510501000,9748.84171980000
58,44.43876746480,-75.07202207650,Deciduous,Juneberry,3.52300000000,58,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
4,44.43878757220,-75.07202167390,Deciduous,Juneberry,3.52300000000,4,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
15,44.43879955910,-75.07201029390,Deciduous,Juneberry,3.52300000000,15,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,638,132859878,3/11/2005,2,,,0.01700000000,0.00000000000,431,43100,0.02117089324,1771.18058297000,17246.98419580000
